"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20210601 ~ 20220601"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 성동구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 성동구 응봉동","100","0100","0000","대림(1차)","75.51","202203","25","138,500","15","1986","독서당로62길 43","","중개거래","서울 성동구"
"서울특별시 성동구 응봉동","100","0100","0000","대림(1차)","113.71","202204","16","174,000","3","1986","독서당로62길 43","","중개거래","서울 성동구"
"서울특별시 성동구 응봉동","97","0097","0000","대림(2차)","84.53","202106","19","115,000","8","1989","독서당로 431","","-","-"
"서울특별시 성동구 응봉동","97","0097","0000","대림(2차)","59.91","202107","16","100,500","12","1989","독서당로 431","","-","-"
"서울특별시 성동구 응봉동","97","0097","0000","대림(2차)","84.53","202107","24","107,500","1","1989","독서당로 431","","-","-"
"서울특별시 성동구 응봉동","97","0097","0000","대림(2차)","59.91","202107","24","96,000","5","1989","독서당로 431","","-","-"
"서울특별시 성동구 응봉동","97","0097","0000","대림(2차)","84.53","202107","27","76,000","11","1989","독서당로 431","","-","-"
"서울특별시 성동구 응봉동","97","0097","0000","대림(2차)","84.53","202108","7","110,000","9","1989","독서당로 431","","-","-"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","84.42","202106","3","143,000","5","2001","고산자로 160","","-","-"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","84.42","202106","5","131,000","19","2001","고산자로 160","","-","-"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","114.88","202107","3","165,000","6","2001","고산자로 160","","-","-"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","59.76","202107","9","120,500","9","2001","고산자로 160","","-","-"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","59.76","202107","26","119,000","10","2001","고산자로 160","","-","-"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","59.76","202107","29","109,000","4","2001","고산자로 160","","-","-"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","84.42","202108","7","133,900","7","2001","고산자로 160","","-","-"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","84.42","202108","10","145,000","9","2001","고산자로 160","","-","-"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","84.42","202108","12","140,000","23","2001","고산자로 160","","-","-"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","59.76","202108","14","114,500","12","2001","고산자로 160","","-","-"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","84.42","202108","17","154,500","14","2001","고산자로 160","","-","-"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","84.42","202109","3","135,000","1","2001","고산자로 160","","-","-"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","59.76","202109","13","119,900","5","2001","고산자로 160","","-","-"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","114.88","202109","25","190,000","20","2001","고산자로 160","","-","-"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","114.88","202110","12","173,000","13","2001","고산자로 160","","-","-"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","59.76","202111","6","109,500","1","2001","고산자로 160","","중개거래","서울 성동구"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","59.76","202201","28","103,000","6","2001","고산자로 160","","중개거래","서울 성동구"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","59.76","202202","21","109,500","17","2001","고산자로 160","","중개거래","서울 성동구"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","84.42","202203","15","135,000","8","2001","고산자로 160","","중개거래","서울 성동구"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","59.76","202203","23","108,500","14","2001","고산자로 160","","중개거래","서울 성동구"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","59.76","202204","2","112,500","19","2001","고산자로 160","","중개거래","서울 성동구"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","59.76","202204","19","110,000","13","2001","고산자로 160","","중개거래","서울 성동구"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","59.76","202204","29","128,000","18","2001","고산자로 160","","중개거래","서울 성동구"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","84.42","202204","30","148,000","20","2001","고산자로 160","","중개거래","서울 성동구"
"서울특별시 성동구 응봉동","15","0015","0000","대림강변타운","84.42","202205","31","163,000","22","2001","고산자로 160","","중개거래","서울 성동구"
"서울특별시 성동구 응봉동","276","0276","0000","서울숲리버그린동아아파트","84.83","202106","4","140,800","20","2003","고산자로4길 34","","-","-"
"서울특별시 성동구 응봉동","276","0276","0000","서울숲리버그린동아아파트","59.98","202106","5","105,000","9","2003","고산자로4길 34","","-","-"
"서울특별시 성동구 응봉동","276","0276","0000","서울숲리버그린동아아파트","114.86","202106","30","152,000","4","2003","고산자로4길 34","","-","-"
"서울특별시 성동구 응봉동","276","0276","0000","서울숲리버그린동아아파트","84.83","202107","17","142,000","11","2003","고산자로4길 34","","-","-"
"서울특별시 성동구 응봉동","276","0276","0000","서울숲리버그린동아아파트","59.98","202108","9","115,500","7","2003","고산자로4길 34","","-","-"
"서울특별시 성동구 응봉동","276","0276","0000","서울숲리버그린동아아파트","84.83","202108","13","150,000","19","2003","고산자로4길 34","","-","-"
"서울특별시 성동구 응봉동","276","0276","0000","서울숲리버그린동아아파트","84.83","202108","14","145,000","11","2003","고산자로4길 34","","-","-"
"서울특별시 성동구 응봉동","276","0276","0000","서울숲리버그린동아아파트","84.83","202108","19","128,500","1","2003","고산자로4길 34","","-","-"
"서울특별시 성동구 응봉동","276","0276","0000","서울숲리버그린동아아파트","59.98","202110","11","119,500","10","2003","고산자로4길 34","","-","-"
"서울특별시 성동구 응봉동","276","0276","0000","서울숲리버그린동아아파트","84.83","202203","29","154,000","9","2003","고산자로4길 34","","중개거래","서울 성동구"
"서울특별시 성동구 응봉동","276","0276","0000","서울숲리버그린동아아파트","84.65","202204","2","153,000","19","2003","고산자로4길 34","","중개거래","서울 성동구"
"서울특별시 성동구 응봉동","276","0276","0000","서울숲리버그린동아아파트","114.86","202205","13","184,500","8","2003","고산자로4길 34","","중개거래","서울 성동구"
"서울특별시 성동구 응봉동","275","0275","0000","신동아","59.97","202106","6","95,000","5","1996","독서당로 375","","-","-"
"서울특별시 성동구 응봉동","275","0275","0000","신동아","59.97","202106","15","70,000","4","1996","독서당로 375","","-","-"
"서울특별시 성동구 응봉동","275","0275","0000","신동아","59.97","202106","19","102,000","8","1996","독서당로 375","","-","-"
"서울특별시 성동구 응봉동","275","0275","0000","신동아","114.72","202106","22","119,000","6","1996","독서당로 375","","-","-"
"서울특별시 성동구 응봉동","275","0275","0000","신동아","59.97","202107","23","98,500","14","1996","독서당로 375","","-","-"
"서울특별시 성동구 응봉동","275","0275","0000","신동아","84.81","202107","23","119,000","7","1996","독서당로 375","","-","-"
"서울특별시 성동구 응봉동","275","0275","0000","신동아","59.97","202107","24","97,000","6","1996","독서당로 375","","-","-"
"서울특별시 성동구 응봉동","275","0275","0000","신동아","59.97","202109","14","106,000","15","1996","독서당로 375","","-","-"
"서울특별시 성동구 응봉동","275","0275","0000","신동아","84.81","202111","22","115,000","5","1996","독서당로 375","","중개거래","서울 성동구"
"서울특별시 성동구 응봉동","275","0275","0000","신동아","84.81","202205","21","120,000","14","1996","독서당로 375","","중개거래","서울 서초구, 서울 성동구"
"서울특별시 성동구 하왕십리동","1058","1058","0000","극동미라주","59.4","202106","18","87,500","6","2001","난계로 73","","-","-"
"서울특별시 성동구 하왕십리동","1058","1058","0000","극동미라주","59.4","202106","20","85,000","7","2001","난계로 73","","-","-"
"서울특별시 성동구 하왕십리동","1058","1058","0000","극동미라주","84.33","202106","20","101,500","1","2001","난계로 73","","-","-"
"서울특별시 성동구 하왕십리동","1058","1058","0000","극동미라주","84.33","202107","18","105,000","4","2001","난계로 73","","-","-"
"서울특별시 성동구 하왕십리동","1058","1058","0000","극동미라주","84.33","202107","19","95,000","1","2001","난계로 73","","-","-"
"서울특별시 성동구 하왕십리동","1058","1058","0000","극동미라주","114.63","202107","20","130,000","10","2001","난계로 73","","-","-"
"서울특별시 성동구 하왕십리동","1058","1058","0000","극동미라주","84.33","202108","9","107,500","9","2001","난계로 73","","-","-"
"서울특별시 성동구 하왕십리동","1058","1058","0000","극동미라주","84.33","202111","19","110,500","4","2001","난계로 73","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","1052","1052","0000","금호베스트빌","84.97","202108","1","108,000","18","2001","난계로 114-31","","-","-"
"서울특별시 성동구 하왕십리동","1052","1052","0000","금호베스트빌","84.97","202108","1","108,000","18","2001","난계로 114-31","20210801","-","-"
"서울특별시 성동구 하왕십리동","1052","1052","0000","금호베스트빌","59.79","202108","18","84,000","6","2001","난계로 114-31","","-","-"
"서울특별시 성동구 하왕십리동","1052","1052","0000","금호베스트빌","59.79","202109","9","88,000","6","2001","난계로 114-31","","-","-"
"서울특별시 성동구 하왕십리동","992","0992","0000","무학현대","84.675","202106","17","92,500","9","1996","무학봉길 49","","-","-"
"서울특별시 성동구 하왕십리동","992","0992","0000","무학현대","84.675","202106","22","93,000","8","1996","무학봉길 49","","-","-"
"서울특별시 성동구 하왕십리동","992","0992","0000","무학현대","84.495","202107","6","92,000","6","1996","무학봉길 49","","-","-"
"서울특별시 성동구 하왕십리동","992","0992","0000","무학현대","84.675","202107","10","94,000","5","1996","무학봉길 49","","-","-"
"서울특별시 성동구 하왕십리동","992","0992","0000","무학현대","84.675","202108","22","97,000","14","1996","무학봉길 49","","-","-"
"서울특별시 성동구 하왕십리동","992","0992","0000","무학현대","84.495","202109","8","95,300","5","1996","무학봉길 49","","-","-"
"서울특별시 성동구 하왕십리동","992","0992","0000","무학현대","84.675","202110","9","96,000","2","1996","무학봉길 49","","-","-"
"서울특별시 성동구 하왕십리동","992","0992","0000","무학현대","84.675","202204","15","95,000","4","1996","무학봉길 49","","직거래","-"
"서울특별시 성동구 하왕십리동","890-446","0890","0446","블루빌","39.85","202109","14","35,000","7","2014","왕십리로31길 15","","-","-"
"서울특별시 성동구 하왕십리동","966-18","0966","0018","상리제나우스","12.84","202106","14","13,000","7","2013","무학봉28길 5","","-","-"
"서울특별시 성동구 하왕십리동","966-18","0966","0018","상리제나우스","12.84","202107","17","12,800","9","2013","무학봉28길 5","","-","-"
"서울특별시 성동구 하왕십리동","966-18","0966","0018","상리제나우스","12.84","202109","29","12,700","3","2013","무학봉28길 5","","-","-"
"서울특별시 성동구 하왕십리동","966-18","0966","0018","상리제나우스","12.84","202110","5","14,000","8","2013","무학봉28길 5","","-","-"
"서울특별시 성동구 하왕십리동","966-18","0966","0018","상리제나우스","12.84","202112","31","13,000","6","2013","무학봉28길 5","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","966-18","0966","0018","상리제나우스","12.84","202201","17","13,000","5","2013","무학봉28길 5","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","966-18","0966","0018","상리제나우스","12.84","202201","24","13,000","3","2013","무학봉28길 5","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","966-18","0966","0018","상리제나우스","12.84","202204","1","13,400","9","2013","무학봉28길 5","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","966-18","0966","0018","상리제나우스","12.84","202205","19","13,000","4","2013","무학봉28길 5","","중개거래","서울 성동구, 서울 송파구"
"서울특별시 성동구 하왕십리동","966-18","0966","0018","상리제나우스","12.84","202205","26","13,000","4","2013","무학봉28길 5","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","115.99","202106","3","210,000","23","2016","왕십리로 410","","-","-"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","59.93","202106","5","148,000","20","2016","왕십리로 410","","-","-"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","59.99","202106","19","135,000","14","2016","왕십리로 410","","-","-"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","59.99","202106","19","135,000","14","2016","왕십리로 410","20220211","-","-"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.98","202106","22","180,000","16","2016","왕십리로 410","","-","-"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","59.99","202107","1","137,500","22","2016","왕십리로 410","","-","-"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","59.93","202107","1","148,500","9","2016","왕십리로 410","","-","-"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.96","202107","2","177,000","4","2016","왕십리로 410","","-","-"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","59.95","202107","21","139,000","22","2016","왕십리로 410","","-","-"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","59.99","202107","24","132,000","11","2016","왕십리로 410","","-","-"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.99","202108","1","170,000","5","2016","왕십리로 410","","-","-"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.77","202108","11","188,000","6","2016","왕십리로 410","","-","-"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","40.94","202108","12","99,000","8","2016","왕십리로 410","20211210","-","-"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.99","202108","17","192,000","10","2016","왕십리로 410","","-","-"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.99","202108","17","192,000","10","2016","왕십리로 410","20220321","-","-"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.99","202108","18","181,000","22","2016","왕십리로 410","","-","-"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.99","202109","26","165,000","1","2016","왕십리로 410","","-","-"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","59.94","202109","28","150,000","22","2016","왕십리로 410","","-","-"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.96","202110","6","173,000","15","2016","왕십리로 410","","-","-"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.96","202110","9","183,300","9","2016","왕십리로 410","","-","-"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.89","202110","24","172,000","7","2016","왕십리로 410","","-","-"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","40.94","202110","27","99,000","21","2016","왕십리로 410","","-","-"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","59.94","202112","28","153,000","19","2016","왕십리로 410","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.99","202112","30","175,000","8","2016","왕십리로 410","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.99","202201","19","184,000","22","2016","왕십리로 410","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.96","202202","10","180,000","13","2016","왕십리로 410","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.99","202204","8","175,000","23","2016","왕십리로 410","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","59.93","202204","9","147,500","23","2016","왕십리로 410","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","1070","1070","0000","센트라스","84.96","202205","20","192,000","16","2016","왕십리로 410","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","1002","1002","0000","왕십리KCC스위첸","64.236","202106","21","119,000","6","2016","무학봉길 35","","-","-"
"서울특별시 성동구 하왕십리동","1002","1002","0000","왕십리KCC스위첸","84.897","202110","26","140,000","10","2016","무학봉길 35","","-","-"
"서울특별시 성동구 하왕십리동","1002","1002","0000","왕십리KCC스위첸","64.244","202110","26","120,500","9","2016","무학봉길 35","","-","-"
"서울특별시 성동구 하왕십리동","1002","1002","0000","왕십리KCC스위첸","59.851","202201","12","111,000","10","2016","무학봉길 35","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","1002","1002","0000","왕십리KCC스위첸","84.897","202205","20","125,000","2","2016","무학봉길 35","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","1071","1071","0000","왕십리자이","51.94","202106","12","104,000","2","2017","난계로 100","","-","-"
"서울특별시 성동구 하왕십리동","1071","1071","0000","왕십리자이","59.99","202106","12","127,000","13","2017","난계로 100","","-","-"
"서울특별시 성동구 하왕십리동","1071","1071","0000","왕십리자이","59.99","202106","15","130,000","13","2017","난계로 100","","-","-"
"서울특별시 성동구 하왕십리동","1071","1071","0000","왕십리자이","59.99","202107","17","133,800","18","2017","난계로 100","","-","-"
"서울특별시 성동구 하왕십리동","1071","1071","0000","왕십리자이","59.99","202107","25","136,500","14","2017","난계로 100","","-","-"
"서울특별시 성동구 하왕십리동","1071","1071","0000","왕십리자이","59.99","202108","21","140,000","14","2017","난계로 100","","-","-"
"서울특별시 성동구 하왕십리동","1071","1071","0000","왕십리자이","84.99","202108","27","151,500","6","2017","난계로 100","","-","-"
"서울특별시 성동구 하왕십리동","1071","1071","0000","왕십리자이","59.99","202108","28","130,000","2","2017","난계로 100","","-","-"
"서울특별시 성동구 하왕십리동","1071","1071","0000","왕십리자이","59.99","202109","7","138,000","12","2017","난계로 100","","-","-"
"서울특별시 성동구 하왕십리동","1071","1071","0000","왕십리자이","84.99","202109","7","154,000","9","2017","난계로 100","","-","-"
"서울특별시 성동구 하왕십리동","1071","1071","0000","왕십리자이","59.99","202109","27","137,000","7","2017","난계로 100","","-","-"
"서울특별시 성동구 하왕십리동","1071","1071","0000","왕십리자이","84.99","202110","28","160,000","12","2017","난계로 100","","-","-"
"서울특별시 성동구 하왕십리동","1071","1071","0000","왕십리자이","59.99","202204","6","122,500","1","2017","난계로 100","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","1071","1071","0000","왕십리자이","59.99","202205","25","129,000","16","2017","난계로 100","","중개거래","서울 성동구, 서울 성북구"
"서울특별시 성동구 하왕십리동","1064","1064","0000","왕십리지웰","84.981","202111","8","105,000","1","2009","무학봉길 76","","중개거래","서울 성동구, 서울 중구"
"서울특별시 성동구 하왕십리동","966-19","0966","0019","왕십리지음재","16.76","202205","13","23,000","5","2020","무학봉28길 3-1","","직거래","-"
"서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","84.417","202106","8","122,000","13","2004","난계로 84","","-","-"
"서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","59.936","202106","8","102,000","7","2004","난계로 84","","-","-"
"서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","84.417","202106","8","122,000","13","2004","난계로 84","20210820","-","-"
"서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","84.417","202106","15","123,000","11","2004","난계로 84","","-","-"
"서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","114.928","202106","23","128,500","7","2004","난계로 84","","-","-"
"서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","114.928","202106","23","128,500","7","2004","난계로 84","20210802","-","-"
"서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","59.936","202107","3","102,000","5","2004","난계로 84","","-","-"
"서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","59.936","202107","14","107,000","6","2004","난계로 84","","-","-"
"서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","84.417","202107","18","120,000","18","2004","난계로 84","","-","-"
"서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","59.936","202107","18","107,000","8","2004","난계로 84","","-","-"
"서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","114.928","202107","21","134,000","15","2004","난계로 84","","-","-"
"서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","59.936","202107","23","102,500","10","2004","난계로 84","","-","-"
"서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","59.936","202108","7","102,000","2","2004","난계로 84","","-","-"
"서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","84.417","202108","18","114,000","2","2004","난계로 84","20211123","-","-"
"서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","114.928","202108","23","137,000","12","2004","난계로 84","","-","-"
"서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","114.928","202108","28","142,000","17","2004","난계로 84","","-","-"
"서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","59.936","202111","18","110,000","12","2004","난계로 84","","중개거래","서울 강남구, 서울 성동구"
"서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","84.417","202111","23","114,000","2","2004","난계로 84","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","1061","1061","0000","왕십리풍림아이원","59.936","202202","26","95,000","2","2004","난계로 84","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","258","0258","0000","청계벽산","114.46","202106","21","134,500","10","1996","무학로 50","","-","-"
"서울특별시 성동구 하왕십리동","258","0258","0000","청계벽산","71.33","202106","28","105,500","12","1996","무학로 50","","-","-"
"서울특별시 성동구 하왕십리동","258","0258","0000","청계벽산","114.46","202107","2","120,000","15","1996","무학로 50","","-","-"
"서울특별시 성동구 하왕십리동","258","0258","0000","청계벽산","84.94","202107","10","119,000","19","1996","무학로 50","","-","-"
"서울특별시 성동구 하왕십리동","258","0258","0000","청계벽산","84.94","202107","14","118,000","21","1996","무학로 50","","-","-"
"서울특별시 성동구 하왕십리동","258","0258","0000","청계벽산","84.94","202107","17","113,000","5","1996","무학로 50","","-","-"
"서울특별시 성동구 하왕십리동","258","0258","0000","청계벽산","71.33","202107","22","112,000","13","1996","무학로 50","","-","-"
"서울특별시 성동구 하왕십리동","258","0258","0000","청계벽산","114.46","202107","31","138,000","2","1996","무학로 50","","-","-"
"서울특별시 성동구 하왕십리동","258","0258","0000","청계벽산","71.33","202108","10","110,000","11","1996","무학로 50","","-","-"
"서울특별시 성동구 하왕십리동","258","0258","0000","청계벽산","84.94","202108","23","122,000","7","1996","무학로 50","","-","-"
"서울특별시 성동구 하왕십리동","258","0258","0000","청계벽산","114.46","202108","26","134,900","9","1996","무학로 50","","-","-"
"서울특별시 성동구 하왕십리동","258","0258","0000","청계벽산","71.33","202109","7","110,000","13","1996","무학로 50","","-","-"
"서울특별시 성동구 하왕십리동","258","0258","0000","청계벽산","114.46","202109","8","147,500","7","1996","무학로 50","","-","-"
"서울특별시 성동구 하왕십리동","258","0258","0000","청계벽산","114.46","202110","6","136,000","3","1996","무학로 50","","-","-"
"서울특별시 성동구 하왕십리동","258","0258","0000","청계벽산","84.94","202110","9","134,000","10","1996","무학로 50","","-","-"
"서울특별시 성동구 하왕십리동","258","0258","0000","청계벽산","114.46","202111","19","142,000","4","1996","무학로 50","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","258","0258","0000","청계벽산","84.94","202112","10","123,000","9","1996","무학로 50","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","258","0258","0000","청계벽산","84.94","202201","7","120,000","8","1996","무학로 50","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","258","0258","0000","청계벽산","84.94","202202","12","130,000","20","1996","무학로 50","","중개거래","서울 마포구, 서울 성동구"
"서울특별시 성동구 하왕십리동","258","0258","0000","청계벽산","114.46","202203","9","137,000","8","1996","무학로 50","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","258","0258","0000","청계벽산","114.46","202205","2","139,500","5","1996","무학로 50","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","129.34","202106","14","198,000","16","2015","무학로 33","","-","-"
"서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","84.88","202106","15","170,000","9","2015","무학로 33","","-","-"
"서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","84.96","202106","19","170,000","22","2015","무학로 33","","-","-"
"서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","129.34","202106","24","193,000","5","2015","무학로 33","","-","-"
"서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","129.34","202107","1","205,000","18","2015","무학로 33","","-","-"
"서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","59.88","202107","10","148,500","7","2015","무학로 33","","-","-"
"서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","84.96","202107","17","170,000","18","2015","무학로 33","","-","-"
"서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","84.96","202107","24","170,000","20","2015","무학로 33","","-","-"
"서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","84.88","202108","2","175,000","16","2015","무학로 33","","-","-"
"서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","84.88","202110","3","175,000","11","2015","무학로 33","","-","-"
"서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","59.88","202111","6","147,500","4","2015","무학로 33","","중개거래","서울 광진구, 서울 성동구"
"서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","84.88","202111","27","163,500","1","2015","무학로 33","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","59.88","202112","12","140,000","8","2015","무학로 33","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","1066","1066","0000","텐즈힐(1단지)","129.34","202201","3","230,000","24","2015","무학로 33","","중개거래","서울 성동구"
"서울특별시 성동구 하왕십리동","990","0990","0000","한신무학","62.41","202106","16","89,900","4","1989","왕십리로31나길 22","","-","-"
"서울특별시 성동구 하왕십리동","990","0990","0000","한신무학","62.41","202106","26","91,000","8","1989","왕십리로31나길 22","","-","-"
"서울특별시 성동구 하왕십리동","990","0990","0000","한신무학","62.41","202106","27","92,000","7","1989","왕십리로31나길 22","","-","-"
"서울특별시 성동구 하왕십리동","990","0990","0000","한신무학","62.41","202107","1","86,900","7","1989","왕십리로31나길 22","","-","-"
"서울특별시 성동구 하왕십리동","990","0990","0000","한신무학","114.59","202107","2","122,800","3","1989","왕십리로31나길 22","20210924","-","-"
"서울특별시 성동구 하왕십리동","990","0990","0000","한신무학","114.59","202107","2","122,800","3","1989","왕십리로31나길 22","","-","-"
"서울특별시 성동구 하왕십리동","990","0990","0000","한신무학","114.59","202107","8","134,000","9","1989","왕십리로31나길 22","","-","-"
"서울특별시 성동구 하왕십리동","990","0990","0000","한신무학","94.46","202107","24","123,900","5","1989","왕십리로31나길 22","","-","-"
"서울특별시 성동구 하왕십리동","990","0990","0000","한신무학","70.12","202108","12","99,000","1","1989","왕십리로31나길 22","","-","-"
